名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·杨庄北街3号院 1室1厅 南/北,通州,通州北苑,杨庄北街3号院,55.00,南 北,1室1厅1卫,4100
整租·华樾北京 3室1厅 南/北,朝阳,中央别墅区,华樾北京,89.00,南 北,3室1厅1卫,12500
整租·京贸国际城 1室1厅 南,通州,武夷花园,京贸国际城,70.40,南,1室1厅1卫,4500
整租·流星花园三区 1室1厅 北,昌平,回龙观,流星花园三区,49.61,北,1室1厅1卫,4700
整租·金融街融汇 2室1厅 南,大兴,天宫院,金融街融汇,78.85,南,2室1厅1卫,4500
整租·融创公园壹号 3室1厅 南/北,大兴,南中轴机场商务区,融创公园壹号,89.00,南 北,3室1厅2卫,3500
整租·大方居 2室1厅 东/西,通州,九棵树(家乐福),大方居,89.00,东 西,2室1厅1卫,4000
整租·珠江拉维小镇 2室2厅 南/北,通州,潞苑,珠江拉维小镇,93.16,南 北,2室2厅1卫,4800
整租·北洼西里 3室1厅 东南,海淀,紫竹桥,北洼西里,74.00,东南,3室1厅1卫,8300
整租·甘露家园 2室1厅 南/北,朝阳,甘露园,甘露家园,54.39,南 北,2室1厅1卫,6100
整租·大方居 2室1厅 南/北,通州,九棵树(家乐福),大方居,89.00,南 北,2室1厅1卫,3500
整租·郁花园二里 2室1厅 南/北,大兴,高米店,郁花园二里,71.55,南 北,2室1厅1卫,4500
整租·安慧里二区 2室2厅 西南,朝阳,亚运村,安慧里二区,67.00,西南,2室2厅1卫,8000
整租·中海御鑫阁 1室0厅 西,丰台,科技园区,中海御鑫阁,39.94,西,1室0厅1卫,4300
整租·新龙城 2室1厅 南/北,昌平,回龙观,新龙城,100.54,南 北,2室1厅1卫,7200
整租·丽水莲花 1室1厅 南,西城,广安门,丽水莲花,71.00,南,1室1厅1卫,8500
整租·红木林南区 1室1厅 西,大兴,枣园,红木林南区,44.26,西,1室1厅1卫,4500
整租·双龙南里 2室1厅 西南,朝阳,华威桥,双龙南里,75.00,西南,2室1厅1卫,6000
整租·团结湖中路北一条 1室1厅 南/北,朝阳,团结湖,团结湖中路北一条,36.00,南 北,1室1厅1卫,5200
整租·善果胡同2号院 2室1厅 南/北,西城,长椿街,善果胡同2号院,53.07,南 北,2室1厅1卫,7500
整租·西山峻景 3室1厅 南/北,石景山,石景山其它,西山峻景,91.88,南 北,3室1厅1卫,3900
整租·保利春天里 1室1厅 南/西,大兴,天宫院,保利春天里,58.00,南 西,1室1厅1卫,4000
整租·马家堡西里 1室1厅 东/西,丰台,马家堡,马家堡西里,48.00,东 西,1室1厅1卫,4800
整租·八里庄北里 2室1厅 南/北,海淀,定慧寺,八里庄北里,54.00,南 北,2室1厅1卫,6500
整租·绿地中央广场 2室1厅 南/北,昌平,小汤山,绿地中央广场,98.00,南 北,2室1厅1卫,6000
整租·电子城小区 3室1厅 东/南,朝阳,酒仙桥,电子城小区,139.44,东 南,3室1厅2卫,11500
整租·增光路甲34号 2室1厅 南/北,海淀,甘家口,增光路甲34号,56.00,南 北,2室1厅1卫,7700
整租·翠成馨园C区 1室1厅 东,朝阳,垡头,翠成馨园C区,54.00,东,1室1厅1卫,4900
整租·古城南路 2室1厅 南/北,石景山,古城,古城南路,47.46,南 北,2室1厅1卫,4500
整租·加气混凝土厂宿舍 3室1厅 南,海淀,清河,加气混凝土厂宿舍,71.00,南,3室1厅1卫,6500
整租·奥北南区 2房间 北,朝阳,立水桥,奥北南区,55.00,北,2房间1卫,6000
整租·鑫宝苑 3室1厅 南/北,丰台,大红门,鑫宝苑,137.92,南 北,3室1厅2卫,9000
整租·北方明珠 1室1厅 西,昌平,立水桥,北方明珠,66.78,西,1室1厅1卫,5500
整租·旭辉奥都 1房间 西,朝阳,北苑,旭辉奥都,55.59,西,1房间1卫,5300
整租·翡翠公园四期 3室1厅 南/北,昌平,北七家,翡翠公园四期,106.50,南 北,3室1厅2卫,9500
整租·文慧园15号16公寓 2室1厅 西,海淀,小西天,文慧园15号16公寓,89.05,西,2室1厅1卫,11000
整租·北方明珠 1室1厅 南,昌平,立水桥,北方明珠,55.13,南,1室1厅1卫,5300
整租·新源西里中街 1室1厅 南,朝阳,东直门,新源西里中街,36.16,南,1室1厅1卫,5600
整租·海运仓小区 2室1厅 东北,东城,东直门,海运仓小区,64.00,东北,2室1厅1卫,9500
整租·朗润园二期 2室1厅 南,大兴,旧宫,朗润园二期,84.52,南,2室1厅1卫,7500
整租·丽泽雅园 2室1厅 东南,丰台,马连道,丽泽雅园,97.83,东南,2室1厅1卫,7500
整租·鸿业兴园二区 2室2厅 南/北,丰台,玉泉营,鸿业兴园二区,88.79,南 北,2室2厅1卫,6500
整租·润枫水尚西区 1室1厅 东/西,朝阳,朝青,润枫水尚西区,68.28,东 西,1室1厅1卫,7800
整租·紫晶七星广场 1房间 南,昌平,回龙观,紫晶七星广场,46.00,南,1房间1卫,4500
整租·通州万国城MOMA 3室2厅 南,通州,乔庄,通州万国城MOMA,117.00,南,3室2厅2卫,10500
整租·柏阳景园 2室1厅 南/北,朝阳,朝阳其它,柏阳景园,83.85,南 北,2室1厅1卫,4500
整租·垡头西里一区 2室1厅 南/北,朝阳,垡头,垡头西里一区,52.28,南 北,2室1厅1卫,4600
整租·青年公寓 1室1厅 北,海淀,皂君庙,青年公寓,42.12,北,1室1厅1卫,6200
整租·UHN国际村 3室2厅 南/北,朝阳,三元桥,UHN国际村,165.65,南 北,3室2厅2卫,20000
整租·百万庄南街 1室1厅 南,西城,阜成门,百万庄南街,37.00,南,1室1厅1卫,6000
整租·悠乐汇 2房间 东,朝阳,望京,悠乐汇,56.00,东,2房间1卫,6500
整租·崇文门东大街 1室1厅 南,东城,崇文门,崇文门东大街,40.20,南,1室1厅1卫,6000
整租·安华里社区 2室1厅 南/北,朝阳,安贞,安华里社区,54.00,南 北,2室1厅1卫,6900
整租·苹果社区南区 2室1厅 南,朝阳,双井,苹果社区南区,108.30,南,2室1厅2卫,12000
整租·苗圃西里 2室1厅 南,丰台,大红门,苗圃西里,50.11,南,2室1厅1卫,4000
整租·珠江帝景 2室1厅 南/北,朝阳,大望路,珠江帝景,124.00,南 北,2室1厅2卫,14000
整租·鸿坤理想城五期 2室1厅 南/北,大兴,西红门,鸿坤理想城五期,80.00,南 北,2室1厅1卫,4500
整租·兴琦家园 1室0厅 北,丰台,马家堡,兴琦家园,46.00,北,1室0厅1卫,4400
整租·水郡长安 3室1厅 南/北,朝阳,双桥,水郡长安,155.00,南 北,3室1厅2卫,9800
整租·太平桥西里 2室1厅 南/北,丰台,太平桥,太平桥西里,56.55,南 北,2室1厅1卫,6000
整租·翡翠公园二期 2室1厅 南/北,昌平,北七家,翡翠公园二期,75.26,南 北,2室1厅1卫,5000
整租·华彩国际公寓 1室1厅 南,朝阳,望京,华彩国际公寓,53.00,南,1室1厅1卫,9500
整租·西豪逸景 1室0厅 北,西城,广安门,西豪逸景,55.00,北,1室0厅1卫,5800
整租·田家园小区 1室1厅 南,房山,窦店,田家园小区,47.78,南,1室1厅1卫,1500
整租·杨庄22号院 2室1厅 南/北,通州,通州北苑,杨庄22号院,87.00,南 北,2室1厅1卫,5300
整租·松榆东里 2室1厅 西南,朝阳,北工大,松榆东里,62.55,西南,2室1厅1卫,6400
整租·昌盛园二区 2室1厅 南/北,昌平,东关,昌盛园二区,97.44,南 北,2室1厅1卫,3800
整租·新安南里 2室1厅 南,西城,右安门内,新安南里,54.00,南,2室1厅1卫,6000
整租·车站西街17号院 2室1厅 南/北,西城,广安门,车站西街17号院,55.63,南 北,2室1厅1卫,5600
整租·博泰国际 1室1厅 北,朝阳,望京,博泰国际,148.86,北,1室1厅0卫,15500
整租·清华东路27号院 2室1厅 南/北,海淀,学院路,清华东路27号院,64.50,南 北,2室1厅1卫,7500
整租·东方雅苑 1室0厅 南,朝阳,大望路,东方雅苑,47.30,南,1室0厅1卫,6300
整租·双桥温泉东里小区 2室1厅 南/北,朝阳,双桥,双桥温泉东里小区,91.49,南 北,2室1厅2卫,4600
整租·御景春天A区 1室1厅 南,丰台,科技园区,御景春天A区,47.00,南,1室1厅1卫,4200
整租·龙泽苑西区 1室0厅 北,昌平,回龙观,龙泽苑西区,50.00,北,1室0厅1卫,5800
整租·阿尔法社区 3室2厅 南/北,通州,九棵树(家乐福),阿尔法社区,136.48,南 北,3室2厅1卫,6500
整租·首经贸中街1号院 2室1厅 西南,丰台,玉泉营,首经贸中街1号院,85.60,西南,2室1厅1卫,5800
整租·郁金香舍 1室1厅 东北,亦庄开发区,亦庄,郁金香舍,49.37,东北,1室1厅1卫,5400
整租·中建国际港 3室2厅 南/北,大兴,枣园,中建国际港,141.39,南 北,3室2厅2卫,8500
整租·李村南里 3室1厅 南/北,东城,永定门,李村南里,73.00,南 北,3室1厅1卫,6600
整租·10AM新坐标 1室0厅 东,朝阳,方庄,10AM新坐标,46.29,东,1室0厅1卫,4800
整租·首开熙悦山熹园1号院 2室1厅 南/北,房山,长阳,首开熙悦山熹园1号院,86.70,南 北,2室1厅1卫,4600
整租·北苑135号院 2室1厅 东/南/北,通州,通州北苑,北苑135号院,62.00,东 南 北,2室1厅1卫,4300
整租·裕中东里 2室1厅 东/西,西城,马甸,裕中东里,71.00,东 西,2室1厅1卫,8200
整租·亦园 3室1厅 南/北,亦庄开发区,亦庄开发区其它,亦园,112.00,南 北,3室1厅2卫,10000
整租·和谐家园一区 3室1厅 南/北,昌平,回龙观,和谐家园一区,118.00,南 北,3室1厅1卫,8200
整租·金惠园二里 2室1厅 南/北,大兴,高米店,金惠园二里,95.99,南 北,2室1厅1卫,5000
整租·风景club 1室2厅 北,丰台,草桥,风景club,82.00,北,1室2厅1卫,7200
整租·金都杭城东区 3室2厅 南/北,朝阳,百子湾,金都杭城东区,143.68,南 北,3室2厅2卫,13000
整租·新通国际花园 1室0厅 西,通州,梨园,新通国际花园,52.00,西,1室0厅1卫,3900
整租·郭庄北里 1室1厅 南,东城,永定门,郭庄北里,41.07,南,1室1厅1卫,4800
整租·枣营南里 2室1厅 南/北,朝阳,农展馆,枣营南里,63.00,南 北,2室1厅1卫,7200
整租·首开国风美仑 3室1厅 南/北,通州,通州其它,首开国风美仑,89.00,南 北,3室1厅1卫,5000
整租·天桥湾 2室1厅 南/北,通州,万达,天桥湾,81.75,南 北,2室1厅1卫,4100
整租·豆瓣胡同 2室1厅 南,东城,朝阳门内,豆瓣胡同,71.44,南,2室1厅1卫,10500
整租·方于路58号院 2室1厅 西南,丰台,宋家庄,方于路58号院,90.00,西南,2室1厅1卫,6800
整租·慧忠北里 1室1厅 东,朝阳,亚运村,慧忠北里,65.00,东,1室1厅1卫,6400
整租·玉泉路16号院 2室1厅 南/北,海淀,玉泉路,玉泉路16号院,52.93,南 北,2室1厅1卫,5400
整租·裕和嘉园 3室1厅 南/北,海淀,马连洼,裕和嘉园,76.00,南 北,3室1厅1卫,7600
整租·知春里 1室1厅 南,海淀,双榆树,知春里,40.30,南,1室1厅1卫,6200
整租·西长安壹号 3房间 西南,门头沟,上岸地铁,西长安壹号,53.29,西南,3房间2卫,5500
整租·加利大厦 3室2厅 东/南/北,朝阳,亚运村,加利大厦,170.00,东 南 北,3室2厅2卫,18000
整租·望京新城 2室1厅 东,朝阳,望京,望京新城,97.00,东,2室1厅1卫,8800
整租·甘露家园 1室1厅 南,朝阳,甘露园,甘露家园,60.00,南,1室1厅1卫,4600
整租·豆瓣胡同 2室1厅 南,东城,朝阳门内,豆瓣胡同,71.44,南,2室1厅1卫,10500
整租·站前巴黎 1室1厅 南,通州,梨园,站前巴黎,66.00,南,1室1厅1卫,3800
整租·兰园 1室1厅 南,海淀,马连洼,兰园,59.07,南,1室1厅1卫,5500
整租·官悦欣园B区 2室1厅 南,朝阳,欢乐谷,官悦欣园B区,100.00,南,2室1厅1卫,7800
整租·紫薇苑 1室0厅 南,石景山,古城,紫薇苑,45.00,南,1室0厅1卫,4000
整租·东洲家园 2室1厅 南/北,朝阳,望京,东洲家园,89.00,南 北,2室1厅1卫,5500
整租·城华园 3室1厅 南/北,海淀,学院路,城华园,120.00,南 北,3室1厅2卫,11000
整租·丽水园 3室2厅 南/北,丰台,马家堡,丽水园,105.00,南 北,3室2厅1卫,9000
整租·西直门南大街 1室0厅 南,西城,官园,西直门南大街,32.60,南,1室0厅1卫,7500
整租·兴隆都市馨园 1室0厅 南,东城,崇文门,兴隆都市馨园,28.00,南,1室0厅1卫,4500
整租·广安﹒康馨家园 2室1厅 南,丰台,青塔,广安﹒康馨家园,74.40,南,2室1厅1卫,4800
整租·会城门小区 2室1厅 南/北,海淀,军博,会城门小区,60.40,南 北,2室1厅1卫,8200
整租·庑殿家苑B区 1室1厅 南/北,大兴,旧宫,庑殿家苑B区,67.00,南 北,1室1厅1卫,4100
整租·中建雅颂居 2室1厅 东北,通州,潞苑,中建雅颂居,87.18,东北,2室1厅1卫,3500
整租·鸿安国际大厦 3室2厅 东/西,东城,金宝街,鸿安国际大厦,222.00,东 西,3室2厅2卫,23000
整租·莱圳家园 2室1厅 南,海淀,清河,莱圳家园,74.90,南,2室1厅1卫,8000
整租·大牛坊二期 2室1厅 南/北,海淀,海淀北部新区,大牛坊二期,75.00,南 北,2室1厅1卫,6100
整租·新村四里 2室1厅 南/北,丰台,玉泉营,新村四里,69.29,南 北,2室1厅1卫,4600
整租·上林溪 3室1厅 南/北,海淀,安宁庄,上林溪,107.02,南 北,3室1厅1卫,10200
整租·长安6号 1室1厅 西南,朝阳,建国门外,长安6号,65.00,西南,1室1厅1卫,7000
整租·沿海赛洛城五期 1室1厅 东,朝阳,百子湾,沿海赛洛城五期,55.56,东,1室1厅1卫,5800
整租·沿海赛洛城七期 2室1厅 西,朝阳,百子湾,沿海赛洛城七期,58.00,西,2室1厅1卫,6500
整租·东方郁金香 2房间 南,朝阳,立水桥,东方郁金香,70.00,南,2房间1卫,5600
整租·双兴北区 2室1厅 南/北,顺义,顺义城,双兴北区,93.00,南 北,2室1厅1卫,4200
整租·阳光丽景 1室1厅 东,西城,马甸,阳光丽景,70.45,东,1室1厅1卫,11500
整租·新光大中心 1室1厅 东,通州,北关,新光大中心,70.00,东,1室1厅2卫,6500
整租·曙光里 2室1厅 东南,朝阳,三元桥,曙光里,65.00,东南,2室1厅1卫,7800
整租·天时名苑 2室2厅 南/北,通州,通州北苑,天时名苑,106.00,南 北,2室2厅1卫,6500
整租·恒盛波尔多小镇南区 2室1厅 南/北,大兴,大兴新机场洋房别墅区,恒盛波尔多小镇南区,98.84,南 北,2室1厅1卫,2400
整租·星河城西区 1室1厅 北,丰台,马家堡,星河城西区,47.00,北,1室1厅1卫,5400
整租·当代城市家园 1室0厅 南,海淀,上地,当代城市家园,58.00,南,1室0厅1卫,5800
整租·金台里 2室1厅 东南,朝阳,红庙,金台里,60.00,东南,2室1厅1卫,7600
整租·八角南里 3室1厅 南,石景山,八角,八角南里,76.90,南,3室1厅1卫,6300
整租·双花园西里 3室1厅 南/北,朝阳,双井,双花园西里,106.00,南 北,3室1厅1卫,9500
整租·金融街融汇 1室1厅 东/西,大兴,天宫院,金融街融汇,52.56,东 西,1室1厅1卫,3780
整租·清逸园 2室1厅 南,大兴,旧宫,清逸园,65.00,南,2室1厅1卫,4100
整租·田村40号院 3室1厅 东南/北,海淀,田村,田村40号院,82.00,东南 北,3室1厅1卫,8500
整租·清上园 1室0厅 南,海淀,安宁庄,清上园,47.00,南,1室0厅1卫,5200
整租·北街家园六区 2室1厅 东/南,昌平,沙河,北街家园六区,60.00,东 南,2室1厅1卫,4200
整租·融科橄榄城一期 4室2厅 东/南/北,朝阳,望京,融科橄榄城一期,183.92,东 南 北,4室2厅2卫,23500
整租·中国铁建梧桐汇 1房间 北,门头沟,上岸地铁,中国铁建梧桐汇,44.11,北,1房间1卫,3400
整租·芳群园一区 2室1厅 东南,丰台,方庄,芳群园一区,59.40,东南,2室1厅1卫,5879
整租·胜利小区 1室1厅 南/北,顺义,顺义城,胜利小区,58.00,南 北,1室1厅1卫,3200
整租·王府温馨公寓 3室2厅 南/北,昌平,北七家,王府温馨公寓,179.36,南 北,3室2厅2卫,5600
整租·新村三里 2室1厅 南/北,丰台,玉泉营,新村三里,54.50,南 北,2室1厅1卫,4800
整租·石景嘉园 2室1厅 东南,石景山,八角,石景嘉园,67.00,东南,2室1厅1卫,4500
整租·丰益花园西区 2室1厅 南/西,丰台,丽泽,丰益花园西区,77.52,南 西,2室1厅1卫,7000
整租·富润家园 1室0厅 北,海淀,学院路,富润家园,55.00,北,1室0厅1卫,6800
整租·新奥洋房 1室1厅 西,东城,永定门,新奥洋房,65.00,西,1室1厅1卫,6600
整租·中信悦海苑 1室2厅 南/北,亦庄开发区,亦庄开发区其它,中信悦海苑,73.00,南 北,1室2厅1卫,4500
整租·萬橡悦府 3室1厅 南/北,昌平,回龙观,萬橡悦府,89.00,南 北,3室1厅2卫,6900
整租·天通苑六区 2室1厅 南/北,昌平,天通苑,天通苑六区,78.00,南 北,2室1厅1卫,5500
整租·美立方 3房间 南/西,朝阳,北苑,美立方,106.00,南 西,3房间1卫,7800
整租·彩虹城四区 1室1厅 东北,丰台,赵公口,彩虹城四区,56.00,东北,1室1厅1卫,4700
整租·东升园 1室1厅 南,海淀,五道口,东升园,50.32,南,1室1厅1卫,7000
整租·顺八条1号院 3室1厅 南/北,丰台,宋家庄,顺八条1号院,120.00,南 北,3室1厅1卫,8000
整租·东亚望京中心 2房间 东北,朝阳,望京,东亚望京中心,58.95,东北,2房间1卫,6300
整租·东兴一区 2室1厅 南/北,顺义,顺义城,东兴一区,90.23,南 北,2室1厅1卫,3900
整租·建邦枫景 2室1厅 东南,丰台,青塔,建邦枫景,78.00,东南,2室1厅1卫,6000
整租·和谐家园一区 2室1厅 南/北,昌平,回龙观,和谐家园一区,94.45,南 北,2室1厅1卫,6200
整租·天通公园里 1室0厅 东南,昌平,天通苑,天通公园里,55.00,东南,1室0厅1卫,5000
整租·京贸国际城 1室1厅 南,通州,武夷花园,京贸国际城,68.09,南,1室1厅1卫,4500
整租·南新园 2室1厅 南/北,朝阳,华威桥,南新园,68.00,南 北,2室1厅1卫,5500
整租·中国铁建原香漫谷四区 2室1厅 南,房山,城关,中国铁建原香漫谷四区,87.49,南,2室1厅1卫,2600
整租·优筑 2室1厅 东北,丰台,玉泉营,优筑,78.00,东北,2室1厅1卫,5600
整租·龙泽苑西区 3室2厅 南/北,昌平,回龙观,龙泽苑西区,130.38,南 北,3室2厅2卫,9000
整租·吕营嘉园A区 2室2厅 南/北,朝阳,十里河,吕营嘉园A区,90.73,南 北,2室2厅1卫,6000
整租·开阳里五区 3室2厅 南/北,丰台,北京南站,开阳里五区,111.76,南 北,3室2厅2卫,9500
整租·中关村 1室1厅 西,海淀,中关村,中关村,47.70,西,1室1厅1卫,7200
整租·晨光家园B区 1房间 西北,朝阳,石佛营,晨光家园B区,69.16,西北,1房间1卫,5800
整租·京师园 3室2厅 南,朝阳,奥林匹克公园,京师园,148.00,南,3室2厅2卫,15000
整租·中海寰宇时代 2室1厅 南/北,大兴,瀛海,中海寰宇时代,70.00,南 北,2室1厅1卫,5200
整租·安华里社区 2室1厅 南,朝阳,安贞,安华里社区,61.42,南,2室1厅1卫,7300
整租·北京人家 2室1厅 南,昌平,回龙观,北京人家,94.55,南,2室1厅1卫,6800
整租·西悦欣居 2室1厅 南/北,房山,长阳,西悦欣居,88.00,南 北,2室1厅1卫,3900
整租·北京方向 2室1厅 南/北,丰台,科技园区,北京方向,80.71,南 北,2室1厅1卫,7500
整租·双槐里 1室1厅 西南,西城,牛街,双槐里,46.41,西南,1室1厅1卫,5300
整租·鹏润家园 2室1厅 南,丰台,菜户营,鹏润家园,93.00,南,2室1厅1卫,6500
